region,zone,district,Month,Year,date,test_performed,confirmed_all,confirmed_u5,confirmed_5_14,confirmed_15,population,pop_5,pop_514,pop_15,war_affected_regions,war_affected_zones,war_affected_districts
Amhara,South Wollo,Sayint,April,2020,2020-04-01,154,10,0,0,10,178498.553,25797.4102,44820.69535,107880.4475,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,May,2020,2020-05-01,165,17,0,1,16,178498.553,25797.4102,44820.69535,107880.4475,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,June,2020,2020-06-01,434,24,2,2,20,178498.553,25797.4102,44820.69535,107880.4475,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,July,2021,2021-07-01,251,18,1,4,13,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,August,2021,2021-08-01,325,16,1,4,11,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,September,2021,2021-09-01,267,8,0,0,8,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,October,2021,2021-10-01,270,18,0,4,14,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,November,2021,2021-11-01,277,35,0,4,31,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,December,2021,2021-12-01,429,72,3,20,49,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,January,2021,2021-01-01,262,35,0,11,24,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,February,2021,2021-02-01,215,19,1,3,15,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,March,2021,2021-03-01,203,15,0,2,13,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,April,2021,2021-04-01,163,10,1,2,7,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,May,2021,2021-05-01,129,22,1,2,19,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Sayint,June,2021,2021-06-01,168,17,2,2,13,181271.0856,26198.10902,45516.87376,109556.1028,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,July,2019,2019-07-01,236,10,1,2,7,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,August,2019,2019-08-01,158,7,2,0,5,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,September,2019,2019-09-01,79,1,0,0,1,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,October,2019,2019-10-01,192,10,1,2,7,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,November,2019,2019-11-01,225,12,0,2,10,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,December,2019,2019-12-01,146,8,0,2,6,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,January,2019,2019-01-01,114,8,0,1,7,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,February,2019,2019-02-01,136,4,2,1,1,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,March,2019,2019-03-01,323,11,1,3,7,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,April,2019,2019-04-01,197,21,4,2,15,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,May,2019,2019-05-01,175,6,2,1,3,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,June,2019,2019-06-01,117,5,0,1,4,144012.8534,20813.38246,36161.39246,87038.07848,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,July,2020,2020-07-01,264,17,1,4,12,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,August,2020,2020-08-01,317,16,0,0,16,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,September,2020,2020-09-01,357,20,2,2,16,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,October,2020,2020-10-01,308,25,0,2,23,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,November,2020,2020-11-01,388,20,1,4,15,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,December,2020,2020-12-01,249,15,0,2,13,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,January,2020,2020-01-01,192,9,0,3,6,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,February,2020,2020-02-01,188,13,1,1,11,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,March,2020,2020-03-01,190,21,2,5,14,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,April,2020,2020-04-01,122,21,4,7,10,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,May,2020,2020-05-01,258,27,1,6,20,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,June,2020,2020-06-01,211,30,0,6,24,146309.0572,21145.24012,36737.96549,88425.85159,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,July,2021,2021-07-01,302,37,2,7,28,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,August,2021,2021-08-01,348,36,3,3,30,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,September,2021,2021-09-01,316,16,1,4,11,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,October,2021,2021-10-01,436,40,1,8,31,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,November,2021,2021-11-01,373,52,6,10,36,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,December,2021,2021-12-01,245,33,3,6,24,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,January,2021,2021-01-01,210,19,1,2,16,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,February,2021,2021-02-01,209,14,1,3,10,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,March,2021,2021-03-01,227,13,0,3,10,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,April,2021,2021-04-01,383,10,0,4,6,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,May,2021,2021-05-01,286,8,0,2,6,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Thehulederie,June,2021,2021-06-01,299,15,3,2,10,148581.6058,21473.67902,37308.59873,89799.32805,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,July,2019,2019-07-01,19,1,0,0,1,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,August,2019,2019-08-01,36,1,0,0,1,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,September,2019,2019-09-01,36,2,0,0,2,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,October,2019,2019-10-01,102,18,4,2,12,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,November,2019,2019-11-01,85,18,2,1,15,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,December,2019,2019-12-01,49,9,0,0,9,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,January,2019,2019-01-01,10,1,0,0,1,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,February,2019,2019-02-01,12,2,0,0,2,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,March,2019,2019-03-01,6,1,0,0,1,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,April,2019,2019-04-01,12,0,0,0,0,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,May,2019,2019-05-01,42,1,0,1,0,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,June,2019,2019-06-01,31,0,0,0,0,196443.3487,28390.87243,49326.60426,118725.872,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,July,2020,2020-07-01,6,1,0,1,0,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,August,2020,2020-08-01,24,6,0,0,6,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,September,2020,2020-09-01,15,5,0,0,5,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,October,2020,2020-10-01,2,2,0,1,1,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,November,2020,2020-11-01,10,2,1,0,1,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,December,2020,2020-12-01,13,0,0,0,0,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,January,2020,2020-01-01,10,1,0,0,1,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,February,2020,2020-02-01,26,4,1,2,1,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,March,2020,2020-03-01,20,2,0,1,1,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,April,2020,2020-04-01,7,0,0,0,0,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,May,2020,2020-05-01,40,10,0,1,9,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,June,2020,2020-06-01,36,2,0,1,1,199575.5273,28843.5489,50113.0892,120618.8892,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,July,2021,2021-07-01,44,6,0,2,4,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,August,2021,2021-08-01,64,13,0,0,13,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,September,2021,2021-09-01,283,22,1,2,19,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,October,2021,2021-10-01,87,23,0,2,21,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,November,2021,2021-11-01,54,22,0,11,11,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,December,2021,2021-12-01,23,6,0,0,6,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,January,2021,2021-01-01,40,6,0,0,6,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,February,2021,2021-02-01,37,4,0,0,4,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,March,2021,2021-03-01,56,1,0,0,1,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,April,2021,2021-04-01,120,7,0,0,7,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,May,2021,2021-05-01,52,6,1,4,1,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Tenta,June,2021,2021-06-01,26,3,0,0,3,202675.4383,29291.56192,50891.47179,122492.4046,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,July,2019,2019-07-01,78,8,1,3,4,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,August,2019,2019-08-01,106,7,3,1,3,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,September,2019,2019-09-01,132,4,1,3,0,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,October,2019,2019-10-01,101,25,5,6,14,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,November,2019,2019-11-01,33,18,2,10,6,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,December,2019,2019-12-01,63,8,1,2,5,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,January,2019,2019-01-01,58,11,0,3,8,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,February,2019,2019-02-01,89,4,0,3,1,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,March,2019,2019-03-01,60,25,1,7,17,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,April,2019,2019-04-01,65,30,5,5,20,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,May,2019,2019-05-01,9,7,3,1,3,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,June,2019,2019-06-01,43,13,3,6,4,122118.388,17649.09628,30663.72793,73805.56379,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,July,2020,2020-07-01,41,8,1,2,5,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,August,2020,2020-08-01,44,15,0,6,9,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,September,2020,2020-09-01,94,53,30,5,18,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,October,2020,2020-10-01,68,14,0,2,12,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,November,2020,2020-11-01,173,24,1,5,18,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,December,2020,2020-12-01,255,42,6,8,28,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,January,2020,2020-01-01,151,27,3,8,16,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,February,2020,2020-02-01,218,44,5,5,34,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,March,2020,2020-03-01,139,25,2,7,16,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,April,2020,2020-04-01,212,29,3,6,20,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,May,2020,2020-05-01,246,12,0,3,9,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,June,2020,2020-06-01,129,19,0,3,16,124065.497,17930.50119,31152.64382,74982.35199,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,July,2021,2021-07-01,180,36,21,1,14,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,August,2021,2021-08-01,151,19,2,2,15,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,September,2021,2021-09-01,360,30,1,4,25,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,October,2021,2021-10-01,418,29,0,8,21,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,November,2021,2021-11-01,313,34,4,13,17,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,December,2021,2021-12-01,174,13,1,0,12,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,January,2021,2021-01-01,254,9,0,2,7,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,February,2021,2021-02-01,220,4,0,0,4,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,March,2021,2021-03-01,237,10,1,1,8,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,April,2021,2021-04-01,329,7,0,1,6,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,May,2021,2021-05-01,269,1,0,0,1,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Worebabu,June,2021,2021-06-01,357,3,0,2,1,125992.5469,18209.00707,31636.52291,76147.01692,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,July,2019,2019-07-01,NA,NA,NA,NA,NA,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,August,2019,2019-08-01,NA,NA,NA,NA,NA,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,September,2019,2019-09-01,NA,NA,NA,NA,NA,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,October,2019,2019-10-01,NA,NA,NA,NA,NA,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,November,2019,2019-11-01,NA,NA,NA,NA,NA,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,December,2019,2019-12-01,1,1,0,0,1,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,January,2019,2019-01-01,NA,NA,NA,NA,NA,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,February,2019,2019-02-01,NA,NA,NA,NA,NA,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,March,2019,2019-03-01,24,0,0,0,0,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,April,2019,2019-04-01,1,0,0,0,0,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,May,2019,2019-05-01,24,0,0,0,0,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,June,2019,2019-06-01,15,0,0,0,0,130230.3084,18821.46734,32700.6179,78708.22316,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,July,2020,2020-07-01,36,1,1,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,August,2020,2020-08-01,62,1,0,1,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,September,2020,2020-09-01,9,9,1,0,8,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,October,2020,2020-10-01,34,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,November,2020,2020-11-01,40,4,0,0,4,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,December,2020,2020-12-01,23,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,January,2020,2020-01-01,44,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,February,2020,2020-02-01,34,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,March,2020,2020-03-01,29,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,April,2020,2020-04-01,33,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,May,2020,2020-05-01,18,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,June,2020,2020-06-01,17,0,0,0,0,132306.7573,19121.56503,33222.01083,79963.18143,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,July,2021,2021-07-01,23,20,0,15,5,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,August,2021,2021-08-01,42,1,0,0,1,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,September,2021,2021-09-01,188,0,0,0,0,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,October,2021,2021-10-01,23,0,0,0,0,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,November,2021,2021-11-01,30,1,0,0,1,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,December,2021,2021-12-01,8,0,0,0,0,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,January,2021,2021-01-01,28,0,0,0,0,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,February,2021,2021-02-01,25,0,0,0,0,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,March,2021,2021-03-01,27,0,0,0,0,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,April,2021,2021-04-01,38,0,0,0,0,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,May,2021,2021-05-01,59,1,0,0,1,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Were Ilu,June,2021,2021-06-01,34,1,0,0,1,134361.8148,19418.57115,33738.03242,81205.21124,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,July,2019,2019-07-01,44,0,0,0,0,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,August,2019,2019-08-01,40,20,0,2,18,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,September,2019,2019-09-01,39,18,0,2,16,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
Amhara,South Wollo,Wegde,October,2019,2019-10-01,109,21,0,0,21,159762.8018,23089.63553,40116.1788,96556.98747,Affected_regions,Affected_zones,surrounding_affected
